lightblue ,"grayish, grey, gray ","gold, yellow, mustard, golden ",navy ,"bluish, blue, indigo, denim ","lightgrey, silver, light gray ","darkgrey, charcoal, black grey ","burlap, sand, taupe, tan, beige, light brown ","natural, neutral, greige, ivory, cream, off white ",black ,"pink, light pink, dark pink ",white  ,black and white ,"teal, light teal, dark teal "
"""patio coastal sun block""","""grey ring top double sun blocking""","""yellow ring top double sun blocking""","""navy patio texture sun block""","""indigo ring top extra wide sun blocking""","""silver ring top double sun blocking""","""charcoal ring top double sun blocking""","""beige grommet double sun blocking""","""cream grommet double sun blocking""","""black patio texture sun block""","""light pink ring top double sun blocking""","""white patio texture sun block""","""black and white patio texture sun block""","""dark teal ring top double sun blocking"""
"""patio coastal sun blocking""","""gray ring top double sun blocking""","""mustard ring top double sun blocking""","""navy patio texture sun blocking""","""denim ring top extra wide sun blocking""","""light grey ring top double sun blocking""","""black grey ring top double sun blocking""","""light brown grommet double sun blocking""","""off white grommet double sun blocking""","""black patio texture sun blocking""","""dark pink ring top double sun blocking""","""white patio texture sun blocking""","""black and white patio texture sun blocking""","""light teal ring top double sun blocking"""
"""light blue patio heavy black out""","""grayish patio 84 black out""","""gold patio 84 black out""","""navy patio tweed black out""","""bluish ring top wide black out""","""light gray patio 84 black out""","""dark grey patio 84 black out""","""burlap ring top patio black out""","""natural ring top patio black out""","""black patio tweed black out""","""pink patio 84 black out""","""white patio tweed black out""","""black and white patio tweed black out""","""teal patio 84 black out"""
"""light blue patio heavy sun block""","""grey patio 84 black out""","""yellow patio 84 black out""","""navy patio tweed sun block""","""blue ring top wide black out""","""silver patio 84 black out""","""charcoal patio 84 black out""","""sand ring top patio black out""","""neutral ring top patio black out""","""black patio tweed sun block""","""light pink patio 84 black out""","""white patio tweed sun block""","""black and white patio tweed sun block""","""dark teal patio 84 black out"""
"""light blue patio heavy sun blocking""","""gray patio 84 black out""","""mustard patio 84 black out""","""navy patio tweed sun blocking""","""indigo ring top wide black out""","""light grey patio 84 black out""","""black grey patio 84 black out""","""taupe ring top patio black out""","""greige ring top patio black out""","""black patio tweed sun blocking""","""dark pink patio 84 black out""","""white patio tweed sun blocking""","""black and white patio tweed sun blocking""","""light teal patio 84 black out"""
"""light blue patio modern black out""","""grayish patio 84 sun block""","""gold patio 84 sun block""","""navy patio chambray black out""","""denim ring top wide black out""","""light gray patio 84 sun block""","""dark grey patio 84 sun block""","""tan ring top patio black out""","""ivory ring top patio black out""","""black patio chambray black out""","""pink patio 84 sun block""","""white patio chambray black out""","""black and white patio chambray black out""","""teal patio 84 sun block"""
"""light blue patio modern sun block""","""grey patio 84 sun block""","""yellow patio 84 sun block""","""navy patio chambray sun block""","""bluish ring top wide sun block""","""silver patio 84 sun block""","""charcoal patio 84 sun block""","""beige ring top patio black out""","""cream ring top patio black out""","""black patio chambray sun block""","""light pink patio 84 sun block""","""white patio chambray sun block""","""black and white patio chambray sun block""","""dark teal patio 84 sun block"""
"""light blue patio modern sun blocking""","""gray patio 84 sun block""","""mustard patio 84 sun block""","""navy patio chambray sun blocking""","""blue ring top wide sun block""","""light grey patio 84 sun block""","""black grey patio 84 sun block""","""light brown ring top patio black out""","""off white ring top patio black out""","""black patio chambray sun blocking""","""dark pink patio 84 sun block""","""white patio chambray sun blocking""","""black and white patio chambray sun blocking""","""light teal patio 84 sun block"""
"""light blue patio woven black out""","""grayish patio 84 sun blocking""","""gold patio 84 sun blocking""","""navy patio ring top black out""","""indigo ring top wide sun block""","""light gray patio 84 sun blocking""","""dark grey patio 84 sun blocking""","""burlap ring top patio sun block""","""natural ring top patio sun block""","""black patio ring top black out""","""pink patio 84 sun blocking""","""white patio ring top black out""","""black and white patio ring top black out""","""teal patio 84 sun blocking"""
"""light blue patio woven sun block""","""grey patio 84 sun blocking""","""yellow patio 84 sun blocking""","""navy patio ring top sun block""","""denim ring top wide sun block""","""silver patio 84 sun blocking""","""charcoal patio 84 sun blocking""","""sand ring top patio sun block""","""neutral ring top patio sun block""","""black patio ring top sun block""","""light pink patio 84 sun blocking""","""white patio ring top sun block""","""black and white patio ring top sun block""","""dark teal patio 84 sun blocking"""
"""light blue patio woven sun blocking""","""gray patio 84 sun blocking""","""mustard patio 84 sun blocking""","""navy patio ring top sun blocking""","""bluish ring top wide sun blocking""","""light grey patio 84 sun blocking""","""black grey patio 84 sun blocking""","""taupe ring top patio sun block""","""greige ring top patio sun block""","""black patio ring top sun blocking""","""dark pink patio 84 sun blocking""","""white patio ring top sun blocking""","""black and white patio ring top sun blocking""","""light teal patio 84 sun blocking"""
"""light blue patio linen black out""","""grayish patio 85 black out""","""gold patio 85 black out""","""navy patio farmhouse black out""","""blue ring top wide sun blocking""","""light gray patio 85 black out""","""dark grey patio 85 black out""","""tan ring top patio sun block""","""ivory ring top patio sun block""","""black patio farmhouse black out""","""pink patio 85 black out""","""white patio farmhouse black out""","""black and white patio farmhouse black out""","""teal patio 85 black out"""
